,id,name,main_headline,trim_link,web_url,posted_at,pub_date,description,snippet
823,5281959998_10150816539454999,Traditional Sangria Recipe,Traditional Sangria,https://cooking.nytimes.com/recipes/1014752-traditional-sangria,https://cooking.nytimes.com/recipes/1014752-traditional-sangria,2016-05-26 21:55:00,2013-05-22T00:00:00+0000,"Rafael Mateo, the proprietor of Pata Negra, a Spanish wine bar in the East Village, formulated this sangria that is winelike and very refreshing, with a keen balance of tart and fruity flavors Unlike many recipes, which specify Rioja made from the tempranillo grape, Mr Mateo prefers using garnacha f...",
824,5281959998_10150816551264999,Cold-Brewed Iced Coffee Recipe,Cold-Brewed Iced Coffee,https://cooking.nytimes.com/recipes/1017355-cold-brewed-iced-coffee,https://cooking.nytimes.com/recipes/1017355-cold-brewed-iced-coffee,2016-05-26 23:55:00,2015-04-15T00:00:00+0000,"Cold-brewed coffee is actually dirt simple to make at home using a Mason jar and a sieve You just add water to coffee, stir, cover it and leave it out on the counter overnight A quick two-step filtering the next day (strain the grounds through a sieve, and use a coffee filter to pick up silt), a dil...",
825,5281959998_10150816997734999,Easiest Vanilla Ice Cream Recipe,Easiest Vanilla Ice Cream,https://cooking.nytimes.com/recipes/1017613-easiest-vanilla-ice-cream,https://cooking.nytimes.com/recipes/1017613-easiest-vanilla-ice-cream,2016-05-27 17:25:00,2015-08-12T00:00:00+0000,"There are many delicious things you can add to this vanilla ice cream Try berries mashed with sugar, thick dulce de leche or chocolate shards; they should be added to the machine at the very end, once the mixture is already thickened and ready to go into the freezer Or make Earl Grey ice cream by us...",
826,5281959998_10150817001779999,Hamburgers (Tavern Style) Recipe,Hamburgers (Tavern Style),https://cooking.nytimes.com/recipes/1016596-hamburgers-tavern-style,https://cooking.nytimes.com/recipes/1016596-hamburgers-tavern-style,2016-05-27 21:55:00,2014-06-25T00:00:00+0000,"Here is the hamburger you get in better taverns and bars, plump and juicy, with a thick char that gives way to tender, medium-rare meat It is best cooked in a heavy, cast-iron skillet slicked with oil or fat Ask a butcher for coarse-ground chuck steak, with at least a 20 percent fat content, or grin...",
827,5281959998_10150816998424999,S’Mores Pie Recipe,S’Mores Pie,https://cooking.nytimes.com/recipes/1015346-smores-pie,https://cooking.nytimes.com/recipes/1015346-smores-pie,2016-05-28 11:55:00,2010-05-17T00:00:00+0000,"This S’mores Pie comes from the menu at Fatty ‘Cue in New York City It is the creation of Allison Kave of First Prize Pies She is the sister of the restaurant’s former executive chef, Corwin Kave",
828,5281959998_10150817015509999,Pizza on the Grill Recipe,Pizza on the Grill,https://cooking.nytimes.com/recipes/1014838-pizza-on-the-grill,https://cooking.nytimes.com/recipes/1014838-pizza-on-the-grill,2016-05-28 20:55:01,2013-07-01T00:00:00+0000,"Pizzas made on the grill are really more like topped flatbreads They get plenty of direct heat, so the surfaces brown nicely, but not enough ambient heat, even with the lid closed, for a crumb to develop on the rim of the pizza Stretch out or roll the dough very thin, with no raised edge, so that th...",
829,5281959998_10150816999704999,Lemon Potato Salad With Mint Recipe,Lemon Potato Salad With Mint,https://cooking.nytimes.com/recipes/1017405-lemon-potato-salad-with-mint,https://cooking.nytimes.com/recipes/1017405-lemon-potato-salad-with-mint,2016-05-29 11:55:00,2015-05-15T00:00:00+0000,"This light and refreshing potato salad is the antithesis of the usual, creamy, mayonnaise-based recipes The mint and scallion add a bright, herbal flavor while the sprinkle of chile lends a kick Make this the morning you plan to serve it and let it marinate at room temperature all day long",
830,5281959998_10150818145939999,Chocolate Dump-It Cake Recipe,Chocolate Dump-It Cake,https://cooking.nytimes.com/recipes/9404-chocolate-dump-it-cake,https://cooking.nytimes.com/recipes/9404-chocolate-dump-it-cake,2016-05-29 15:25:00,2002-05-12T00:00:00+0000,"“A couple of years ago, my mother taught me to make her dense but moist chocolate birthday cake She calls it 'dump-it cake' because you mix all of the ingredients in a pot over medium heat, then dump the batter into a cake pan to bake.",
831,5281959998_10150817013059999,Grilled Broccoli Recipe,Grilled Broccoli,https://cooking.nytimes.com/recipes/1017454-grilled-broccoli,https://cooking.nytimes.com/recipes/1017454-grilled-broccoli,2016-05-30 02:55:00,2015-06-10T00:00:00+0000,"This grilled broccoli is dressed simply in tamari, olive oil and balsamic vinegar It results in crisp-tender florets that are beautifully sweet and salty beneath the smoke.",
832,5281959998_10150817008579999,Grilled Corn with Chile Butter Recipe,Grilled Corn With Chile Butter,https://cooking.nytimes.com/recipes/1018130-grilled-corn-with-chile-butter,https://cooking.nytimes.com/recipes/1018130-grilled-corn-with-chile-butter,2016-05-30 13:55:01,2016-05-25T00:00:00+0000,"In South Africa, charred ears of corn (called braai mielies) are year-round, smoky-sweet roadside snacks This version is a side dish for the American summer, when corn and grilling are both in season The cobs are slicked with butter and sparked with chile heat; in South Africa, they would be served…",
833,5281959998_10150818637574999,Chinese Smashed Cucumbers With Sesame Oil and Garlic Recipe,Chinese Smashed Cucumbers With Sesame Oil and Garlic,https://cooking.nytimes.com/recipes/1017629-chinese-smashed-cucumbers-with-sesame-oil-and-garlic,https://cooking.nytimes.com/recipes/1017629-chinese-smashed-cucumbers-with-sesame-oil-and-garlic,2016-05-30 16:25:00,2015-08-19T00:00:00+0000,"In China, cucumbers are considered the ideal foil for hot weather and hot food Versions of this salad, pai huang gua, are served all over the country, sometimes spiked with dried chiles and Sichuan peppercorns for more dimensions of flavor In Beijing, people buy whole chilled cucumbers from street v...",
834,5281959998_10150818717394999,Lemon Pudding Cake Recipe,Lemon Pudding Cake,https://cooking.nytimes.com/recipes/12363-lemon-pudding-cake,https://cooking.nytimes.com/recipes/12363-lemon-pudding-cake,2016-05-30 21:25:00,2012-04-04T00:00:00+0000,This recipe is by Julia Moskin and takes 1 hour. Tell us what you think of it at The New York Times - Dining - Food.,
835,5281959998_10150819205769999,Roasted Carrots With Turmeric and Cumin Recipe,Roasted Carrots With Turmeric and Cumin,https://cooking.nytimes.com/recipes/1015947-roasted-carrots-with-turmeric-and-cumin,https://cooking.nytimes.com/recipes/1015947-roasted-carrots-with-turmeric-and-cumin,2016-05-31 21:55:00,2014-01-14T00:00:00+0000,"These are based on Suzanne Goin’s turmeric-spiced root vegetables from her wonderful new book “The A.O.C Cookbook.” I use her technique for roasting the carrots, and use the same spices she uses, but I make the dish with a little less olive oil and butter to cut down on calories Suzanne serves her m...",
836,5281959998_10150819309989999,One-Ingredient Banana Ice Cream Recipe,One-Ingredient Banana Ice Cream,https://cooking.nytimes.com/recipes/3038-one-ingredient-banana-ice-cream,https://cooking.nytimes.com/recipes/3038-one-ingredient-banana-ice-cream,2016-06-01 03:55:00,1991-08-11T00:00:00+0000,"This outrageously easy 'ice cream' is just the sort of dessert to please everyone at the table – the vegans, the lactose-intolerant, the paleo enthusiasts, the picky children Just toss four frozen bananas into a blender and give it a good whirl If you like soft-serve consistency, eat it right away (...",
837,5281959998_10150820452254999,Easiest Vanilla Ice Cream Recipe,Easiest Vanilla Ice Cream,https://cooking.nytimes.com/recipes/1017613-easiest-vanilla-ice-cream,https://cooking.nytimes.com/recipes/1017613-easiest-vanilla-ice-cream,2016-06-03 01:25:00,2015-08-12T00:00:00+0000,"There are many delicious things you can add to this vanilla ice cream Try berries mashed with sugar, thick dulce de leche or chocolate shards; they should be added to the machine at the very end, once the mixture is already thickened and ready to go into the freezer Or make Earl Grey ice cream by us...",
838,5281959998_10150820198739999,I in the Sky: Why We Love to Take Selfies at Great Heights,New York Above 800 Feet,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html#/on-observation-decks-selfies-empire-state-building,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html,2016-06-03 12:55:00,2016-06-02T10:58:03+0000,The allure of the observation-deck selfie.,"A city on an island, teeming with cash and ego, has nowhere to go but up. And up. And up."
839,5281959998_10150820206884999,New York's Animal Ecosystem Above 800 Feet,New York Above 800 Feet,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html#/penthouse-birdwatching-birds-skyscrapers,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html,2016-06-03 17:55:00,2016-06-02T10:58:03+0000,"Manhattan’s airspace may look empty, but it teems with life. ","A city on an island, teeming with cash and ego, has nowhere to go but up. And up. And up."
840,5281959998_10150820372214999,What New York Looks Like Above 800 Feet,New York Above 800 Feet,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html#/high-art-thomas-struth-building-photos,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html,2016-06-03 20:25:00,2016-06-02T10:58:03+0000," The photographer Thomas Struth is renowned for his artistic vision. In this photo essay, he shares his view from New York's tallest towers.","A city on an island, teeming with cash and ego, has nowhere to go but up. And up. And up."
841,5281959998_10150820714739999,Heavenly Hots Recipe,Heavenly Hots,https://cooking.nytimes.com/recipes/1012988-heavenly-hots,https://cooking.nytimes.com/recipes/1012988-heavenly-hots,2016-06-04 11:55:00,2010-01-17T00:00:00+0000,"This recipe appeared in The Times in an article by Joanna Pruess The recipe came from Bridge Creek Restaurant in Berkeley, Calif A few tips: Don’t cook the pancakes all the way through",
842,5281959998_10150820717934999,Classic Shrimp Scampi Recipe,Classic Shrimp Scampi,https://cooking.nytimes.com/recipes/9101-classic-shrimp-scampi,https://cooking.nytimes.com/recipes/9101-classic-shrimp-scampi,2016-06-04 22:25:00,2007-03-07T00:00:00+0000,"Scampi are tiny, lobster-like crustaceans with pale pink shells (also called langoustines) Italian cooks in the United States swapped shrimp for scampi, but kept both names Thus the dish was born, along with inevitable variations",
843,5281959998_10150820213294999,Why Strong Winds Don't Knock Over Skyscrapers,New York Above 800 Feet,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html#/man-vs-wind-skycrapers-wind-sway,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html,2016-06-04 22:55:00,2016-06-02T10:58:03+0000,The violent physics that transpire just outside every skyscraper window.,"A city on an island, teeming with cash and ego, has nowhere to go but up. And up. And up."
844,5281959998_10150820214794999,The Construction Workers Building New York Above 800 Feet,New York Above 800 Feet,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html#/the-workers-construction-workers,https://www.nytimes.com/interactive/2016/06/05/magazine/new-york-life.html,2016-06-05 09:25:00,2016-06-02T10:58:03+0000,Twelve high-altitude workers talk about what it’s like to do heavy labor at the top of the world.,"A city on an island, teeming with cash and ego, has nowhere to go but up. And up. And up."
845,5281959998_10150820714049999,Key Lime Pie Recipe,Key Lime Pie,https://cooking.nytimes.com/recipes/1014850-key-lime-pie,https://cooking.nytimes.com/recipes/1014850-key-lime-pie,2016-06-05 16:55:00,2013-07-03T00:00:00+0000,"This is the frozen key lime pie that ends up all over Jack Nicholson’s face in the film adaptation of the novel “Heartburn,” Nora Ephron’s thinly veiled recounting of her disastrous marriage to Carl Bernstein It is very easy to make, and the large amount of key lime juice guarantees a tart, impressi...",
846,5281959998_10150820716254999,Simplest Grilled Salmon Recipe,Simplest Grilled Salmon,https://cooking.nytimes.com/recipes/1018148-simplest-grilled-salmon,https://cooking.nytimes.com/recipes/1018148-simplest-grilled-salmon,2016-06-05 22:55:00,2016-05-25T00:00:00+0000,"For those who love seafood but don’t like to cook it, fearing that the scent will overpower their kitchens, the grill is among the greatest of gifts And cooking salmon on the grill couldn't be easier You can use a charcoal or a gas grill, and you only need olive oil, salt and pepper to bring out the...",
847,5281959998_10150823147259999,Salted Caramel Brownies Recipe,Salted Caramel Brownies,https://cooking.nytimes.com/recipes/1018161-salted-caramel-brownies,https://cooking.nytimes.com/recipes/1018161-salted-caramel-brownies,2016-06-07 22:25:00,2016-06-08T00:00:00+0000,"The salted caramel brownie is an ingenious combination of blond, bittersweet caramel and dark, bittersweet chocolate.",
848,5281959998_10150823279864999,Primary Election Results,U.S. House Election Results 2018,https://www.nytimes.com/interactive/2018/11/06/us/elections/results-house-elections.html,https://www.nytimes.com/interactive/2018/11/06/us/elections/results-house-elections.html,2016-06-07 23:55:42,2018-11-06T14:51:57+0000,"Live election results, part of the 2016 presidential campaign.",See live U.S. House results and maps.
849,5281959998_10150824767524999,Whiskey-Soaked Dark Chocolate Bundt Cake Recipe,Whiskey-Soaked Dark Chocolate Bundt Cake,https://cooking.nytimes.com/recipes/1017147-whiskey-soaked-dark-chocolate-bundt-cake,https://cooking.nytimes.com/recipes/1017147-whiskey-soaked-dark-chocolate-bundt-cake,2016-06-10 04:25:00,2015-01-20T00:00:00+0000,"This recipe is a more sophisticated (and boozier) version of one found in Maida Heatter's 'Book of Great Chocolate Desserts.” The cake is rich, dense and very chocolaty, with a spicy, peppery, burnt caramel tang.",
850,5281959998_10150825125919999,Vanilla-Honey Soft Serve Ice Cream Recipe,Vanilla-Honey Soft Serve Ice Cream,https://cooking.nytimes.com/recipes/1018165-vanilla-honey-soft-serve-ice-cream,https://cooking.nytimes.com/recipes/1018165-vanilla-honey-soft-serve-ice-cream,2016-06-10 19:55:00,2016-06-15T00:00:00+0000,"You don’t need an ice cream maker for rich, custardy ice cream With the help of an electric mixer and food processor, you can create ice cream with the texture of soft serve One of the keys to a silky texture without the ice crystals that plague other no-churn ice cream recipes is using cream cheese...",
851,5281959998_10150825241039999,Mario Batali’s Spicy Shrimp Sauté Recipe,Spicy Shrimp Sauté,https://cooking.nytimes.com/recipes/1015237-spicy-shrimp-saute,https://cooking.nytimes.com/recipes/1015237-spicy-shrimp-saute,2016-06-10 21:55:00,2013-10-20T00:00:00+0000,"After up to 10 hours of standing with virtually no breaks and no real nourishment, a famished team of chefs, cooks, waiters, bussers, porters and everyone else it takes to run a restaurant needs sustenance The first order of business is the crucial component of, shall we say, rehydration Thirst afte...",
852,5281959998_10150825367369999,Lemon-Almond Butter Cake Recipe,Lemon-Almond Butter Cake,https://cooking.nytimes.com/recipes/1017151-lemon-almond-butter-cake,https://cooking.nytimes.com/recipes/1017151-lemon-almond-butter-cake,2016-06-11 10:55:00,2015-01-22T00:00:00+0000,"This buttery almond cake with lemon curd baked inside is like the ultimate citrus tart, without the heartbreak of pie crust It's fancy enough to be served as a dinner party dessert, yet substantial enough to be served with Sunday brunch (Bonus: you'll have several tablespoons of lemon curd left over",
853,5281959998_10150825032464999,Strawberry Fool Recipe,Strawberry Fool,https://cooking.nytimes.com/recipes/9592-strawberry-fool,https://cooking.nytimes.com/recipes/9592-strawberry-fool,2016-06-11 14:55:00,1999-06-02T00:00:00+0000,"This Minimalist recipe is as basic as dessert gets, and especially in strawberry season it’s just perfect It is essentially fresh strawberries and whipped cream (substitute heavy cream, sour cream or yogurt) It can be eaten right away or refrigerated",
854,5281959998_10150825033809999,Chicken Cutlets With Mushroom Dressing Recipe,Chicken Cutlets With Mushroom Dressing,https://cooking.nytimes.com/recipes/1017226-chicken-cutlets-with-mushroom-dressing,https://cooking.nytimes.com/recipes/1017226-chicken-cutlets-with-mushroom-dressing,2016-06-12 12:55:00,2015-02-18T00:00:00+0000,"The pinot noirs of the Côte Chalonnaise on the southern end of Burgundy come to the table with grace They are fresh and balanced, perhaps with a hint of smoke, especially in the delightful Rullys we tasted I thought of coq au vin alongside, but that dish wants a more muscular Burgundy, like Chambert...",
855,5281959998_10150827156119999,Victim’s Mother Recounts Last Conversation,Victimâ€™s Mother Recounts Last Conversation,https://www.nytimes.com/video/us/100000004468881/victims-mother-recounts-last-conversati.html,https://www.nytimes.com/video/us/100000004468881/victims-mother-recounts-last-conversati.html,2016-06-13 19:25:00,2016-06-13T17:47:09+0000,Mina Justice's son died in the massacre at the Pulse nightclub in Orlando that killed 49 people. She recounts her last conversation with him.,Mina Justice's son died in the massacre at the Pulse nightclub in Orlando that killed 49 people. She recounts her last conversation with him.
856,5281959998_10150827159494999,Bobby Flay’s Salted Caramel Sauce Recipe,Bobby Flay’s Salted Caramel Sauce,https://cooking.nytimes.com/recipes/1017749-bobby-flays-salted-caramel-sauce,https://cooking.nytimes.com/recipes/1017749-bobby-flays-salted-caramel-sauce,2016-06-13 22:25:00,2015-10-13T00:00:00+0000,"Make a batch of this sauce before guests come to dinner, keep it warm in the oven while they eat, then spoon it over vanilla ice cream for dessert: That’s a win Or make it in the morning and pair it with pancakes Mr",
857,5281959998_10150828957929999,Zucchini and Carrot Fritters With Yogurt-Mint Dip Recipe,Zucchini and Carrot Fritters With Yogurt-Mint Dip,https://cooking.nytimes.com/recipes/1013317-zucchini-and-carrot-fritters-with-yogurt-mint-dip,https://cooking.nytimes.com/recipes/1013317-zucchini-and-carrot-fritters-with-yogurt-mint-dip,2016-06-16 03:55:00,2010-10-27T00:00:00+0000,This recipe is by Melissa Clark and takes 1 hour. Tell us what you think of it at The New York Times - Dining - Food.,
858,5281959998_10150829592114999,Buttermilk Roast Chicken Recipe,Buttermilk Roast Chicken,https://cooking.nytimes.com/recipes/7264-buttermilk-roast-chicken,https://cooking.nytimes.com/recipes/7264-buttermilk-roast-chicken,2016-06-16 21:55:00,2004-07-21T00:00:00+0000,"Roast a chicken and you know you have a comfortable meal Alter that a little by butterflying the chicken, a surprisingly simple task that can be carried out with a pair of kitchen scissors, and you have a quick dinner that carries with it the casual air of barbecue, without the bother Here, buttermi...",
859,5281959998_10150829866584999,"Mr. Modi, Don't Patent Cow Urine","Mr. Modi, Don't Patent Cow Urine",https://www.nytimes.com/2016/06/17/opinion/mr-modi-dont-patent-cow-urine.html,https://www.nytimes.com/2016/06/17/opinion/mr-modi-dont-patent-cow-urine.html,2016-06-17 08:55:00,2016-06-16T15:57:58+0000,India’s innovative patent system has brought cheap generic drugs to millions. Now it’s under threat — because the Hindu right is obsessed with cows.,India’s innovative patent system has brought cheap generic drugs to millions. Now it’s under threat — because the Hindu right is obsessed with cows.
860,5281959998_10150830250839999,Denver Chocolate Sheet Cake Recipe,Denver Chocolate Sheet Cake,https://cooking.nytimes.com/recipes/8401-denver-chocolate-sheet-cake,https://cooking.nytimes.com/recipes/8401-denver-chocolate-sheet-cake,2016-06-17 20:55:00,2003-10-15T00:00:00+0000,A basic chocolate sheet-cake of tremendous moistness that's very easy to make.,
861,5281959998_10150830245929999,Tomato and Goat Cheese Tart Recipe,Tomato and Goat Cheese Tart,https://cooking.nytimes.com/recipes/12684-tomato-and-goat-cheese-tart,https://cooking.nytimes.com/recipes/12684-tomato-and-goat-cheese-tart,2016-06-18 10:55:00,2012-08-17T00:00:00+0000,"The tomato tarts and quiches I’ve been eating in Provence are delightful Spreading mustard on the crust before you top it with tomatoes is a new idea that makes perfect sense to me, as mustard is such a perfect condiment for tomatoes.",
862,5281959998_10150829575349999,Lattice-Top Strawberry Pie Recipe,Lattice-Top Strawberry Pie,https://cooking.nytimes.com/recipes/8213-lattice-top-strawberry-pie,https://cooking.nytimes.com/recipes/8213-lattice-top-strawberry-pie,2016-06-18 13:55:00,1995-05-07T00:00:00+0000,"Here is a classic American strawberry pie The filling is super simple – just strawberries, sugar, a bit of flour and butter – and the crosshatched crust is spectacular If the thought of weaving together a lattice-top makes you quiver, check out our pie guide for a how-to video, or use a round biscui...",
863,5281959998_10150825031989999,Spicy Thai Pork Tenderloin Salad Recipe,Spicy Thai Pork Tenderloin Salad,https://cooking.nytimes.com/recipes/1017575-spicy-thai-pork-tenderloin-salad,https://cooking.nytimes.com/recipes/1017575-spicy-thai-pork-tenderloin-salad,2016-06-19 03:25:00,2015-07-29T00:00:00+0000,"There are a lot of ingredients in this bright and bold-tasting pork salad recipe; they add up to a vibrant dish you can serve warm or at room temperature to a spice-loving crowd Lean pork tenderloin is marinated with chiles, ginger root and cilantro, grilled or broiled, then combined with cabbage, f...",
864,5281959998_10150829577079999,Perfect Buttermilk Pancakes Recipe,Perfect Buttermilk Pancakes,https://cooking.nytimes.com/recipes/1018180-perfect-buttermilk-pancakes,https://cooking.nytimes.com/recipes/1018180-perfect-buttermilk-pancakes,2016-06-19 12:25:00,2016-06-10T00:00:00+0000,"Pancakes are the hero of the breakfast table, and their very taste can even be described as “deeply breakfast-y”: eggy, salty, just this side of sweet Seemingly indulgent and yet still somehow appropriate first thing in the morning, those fluffy stacks with crisped edges, dripping maple syrup are ev...",
865,5281959998_10150829574709999,Buttermilk Roast Chicken Recipe,Buttermilk Roast Chicken,https://cooking.nytimes.com/recipes/7264-buttermilk-roast-chicken,https://cooking.nytimes.com/recipes/7264-buttermilk-roast-chicken,2016-06-19 21:55:01,2004-07-21T00:00:00+0000,"Roast a chicken and you know you have a comfortable meal Alter that a little by butterflying the chicken, a surprisingly simple task that can be carried out with a pair of kitchen scissors, and you have a quick dinner that carries with it the casual air of barbecue, without the bother Here, buttermi...",
866,5281959998_10150831745619999,What Is ‘Brexit’? An Answer to This and Other Important Questions,What Is Brexit? And How Is It Going?,https://www.nytimes.com/article/brexit-uk-eu-explained.html,https://www.nytimes.com/article/brexit-uk-eu-explained.html,2016-06-20 09:28:39,2020-12-24T15:47:14+0000,"As British voters weigh whether to leave the European Union, they wade into questions about national identity and Britain’s place in the world.","Britain’s split from the European Union took full effect as 2021 began. Here is a guide to what it means, how it came about and what the future may hold."
867,5281959998_10150832097279999,What Is ‘Brexit’? A Look at the Debate and Its Wider Meaning,What Is Brexit? And How Is It Going?,https://www.nytimes.com/article/brexit-uk-eu-explained.html,https://www.nytimes.com/article/brexit-uk-eu-explained.html,2016-06-20 21:25:00,2020-12-24T15:47:14+0000,"As British voters weigh whether to leave the European Union, they are wading into questions about national identity and Britain’s place in the world.","Britain’s split from the European Union took full effect as 2021 began. Here is a guide to what it means, how it came about and what the future may hold."
868,5281959998_10150832102999999,Tomato and Basil Risotto Recipe,Tomato and Basil Risotto,https://cooking.nytimes.com/recipes/1014905-tomato-and-basil-risotto,https://cooking.nytimes.com/recipes/1014905-tomato-and-basil-risotto,2016-06-20 22:55:00,2013-07-22T00:00:00+0000,"This is a luxurious summer risotto, with tomatoes both cooked along with the rice and added uncooked to the finished risotto.",
869,5281959998_10150831892999999,Lemon Gelato Recipe,Lemon Gelato,https://cooking.nytimes.com/recipes/11954-lemon-gelato,https://cooking.nytimes.com/recipes/11954-lemon-gelato,2016-06-21 03:55:00,2002-09-18T00:00:00+0000,"A proper Italian gelato di crema is sort of like vanilla ice cream, only in place of vanilla, you infuse the milk with a modest grating or shaving of lemon zest. ",
870,5281959998_10150832804709999,Cucumber-Watermelon Salad Recipe,Cucumber-Watermelon Salad,https://cooking.nytimes.com/recipes/1013208-cucumber-watermelon-salad,https://cooking.nytimes.com/recipes/1013208-cucumber-watermelon-salad,2016-06-21 22:55:00,2010-08-18T00:00:00+0000,"Asian (hoisin sauce) and Mexican (jalapeño) combine in this bright summer salad, which takes advantage of a seasonal favorite, watermelon and the ever-reliable cucumber Flat-leaf parsley adds specks of deep green, and pistachios add crunch.",
871,5281959998_10150833597514999,Vermont Cheddar Mashed Potatoes Recipe,Vermont Cheddar Mashed Potatoes,https://cooking.nytimes.com/recipes/1016914-vermont-cheddar-mashed-potatoes,https://cooking.nytimes.com/recipes/1016914-vermont-cheddar-mashed-potatoes,2016-06-23 11:25:01,2014-10-27T00:00:00+0000,"Early American colonists may not have eaten Cheddar at the first Thanksgiving, but they certainly began to make it in the traditional English manner soon thereafter At some point the colonies were actually exporting domestic cheese to the mother country, where it was known as Yankee Cheddar To some,...",
872,5281959998_10150834756874999,Britain’s Brexit Leap in the Dark,Britain’s Brexit Leap in the Dark,https://www.nytimes.com/2016/06/25/opinion/britains-brexit-leap-in-the-dark.html,https://www.nytimes.com/2016/06/25/opinion/britains-brexit-leap-in-the-dark.html,2016-06-24 11:26:10,2016-06-24T11:13:14+0000,A decisive vote to leave the E.U. reveals rage against the elites. ,A decisive vote to leave the E.U. reveals rage against the elites. An era of extreme volatility has dawned.
873,5281959998_10150835153809999,Porchetta Pork Chops Recipe,Porchetta Pork Chops,https://cooking.nytimes.com/recipes/1014884-porchetta-pork-chops,https://cooking.nytimes.com/recipes/1014884-porchetta-pork-chops,2016-06-24 23:25:00,2013-07-17T00:00:00+0000,"Here's a more manageable version of the traditional Italian recipe for whole roast pig seasoned with a garlic, rosemary and fennel This one comes together so quickly, you can make it on a whim.",
874,5281959998_10150835312684999,Brown Butter Skillet Cornbread Recipe,Brown Butter Skillet Cornbread,https://cooking.nytimes.com/recipes/1016965-brown-butter-skillet-cornbread,https://cooking.nytimes.com/recipes/1016965-brown-butter-skillet-cornbread,2016-06-25 09:55:00,2014-11-12T00:00:00+0000,"This lightly sweet cornbread has a crunchy, buttery crust, which comes from baking it in a hot skillet If you have a cast-iron pan, this is the time to use it The heavy, heat-retaining material will give you the darkest color (which equals the most flavor)",
875,5281959998_10150835011644999,Tomato and Watermelon Salad Recipe,Tomato and Watermelon Salad,https://cooking.nytimes.com/recipes/1014851-tomato-and-watermelon-salad,https://cooking.nytimes.com/recipes/1014851-tomato-and-watermelon-salad,2016-06-25 11:25:00,2013-07-07T00:00:00+0000,"Summer in a bowl: salty and sweet, with a hint of acidity Make it with the best tomatoes you can find, a cold watermelon, less dressing than you would think and, if you can find it, Bulgarian feta.",
876,5281959998_10150835005374999,Grilled Chicken Parm Recipe,Grilled Chicken Parm,https://cooking.nytimes.com/recipes/1018191-grilled-chicken-parm,https://cooking.nytimes.com/recipes/1018191-grilled-chicken-parm,2016-06-25 20:25:00,2016-06-26T00:00:00+0000,"Chicken parm – crisp chicken served with tomato sauce, draped in mozzarella and anointed with grated Parmesan, served perhaps on a hero roll or beside a tangle of pasta – is among the finest dishes of the Italian diaspora in America There is sweetness and salt to the dish, along with the base creami...",
877,5281959998_10150835010939999,Milk Chocolate-Banana Pudding Recipe,Milk Chocolate-Banana Pudding,https://cooking.nytimes.com/recipes/1017179-milk-chocolate-banana-pudding,https://cooking.nytimes.com/recipes/1017179-milk-chocolate-banana-pudding,2016-06-26 11:55:00,2015-02-02T00:00:00+0000,"With layers of milk chocolate pudding, chocolate wafer cookies and bananas, this nostalgic dessert beats all grandmotherly versions by a landslide.",
878,5281959998_10150836010884999,Bill Cunningham: A Rare Bird's Feathers,Bill Cunningham: A Rare Bird’s Feathers,https://lens.blogs.nytimes.com/2011/03/29/bill-cunningham-a-rare-birds-feathers/,https://lens.blogs.nytimes.com/2011/03/29/bill-cunningham-a-rare-birds-feathers/,2016-06-26 15:35:12,2011-03-29T09:00:34+0000,The intrepid “On the Street” fashion photographer Bill Cunningham wears more than one hat.,The intrepid “On the Street” fashion photographer Bill Cunningham wears more than one hat.
879,5281959998_10150835009684999,Amanda Cohen’s Secret-Weapon Stir-Fry Sauce Recipe,Amanda Cohen’s Secret-Weapon Stir-Fry Sauce,https://cooking.nytimes.com/recipes/1017249-amanda-cohens-secret-weapon-stir-fry-sauce,https://cooking.nytimes.com/recipes/1017249-amanda-cohens-secret-weapon-stir-fry-sauce,2016-06-27 01:55:00,2015-02-25T00:00:00+0000,"On her nights off, Amanda Cohen, the chef at Dirt Candy in Manhattan, uses up the white takeout containers full of rice that accumulate in her fridge by making vegetable fried rice (see the recipe here) To ward off blandness, she stocks her freezer in advance with flavor bombs: small, dark green ice...",
880,5281959998_10150838011609999,Iceberg Lettuce With Blue Cheese Dressing Recipe,Iceberg Lettuce With Blue Cheese Dressing,https://cooking.nytimes.com/recipes/1013103-iceberg-lettuce-with-blue-cheese-dressing,https://cooking.nytimes.com/recipes/1013103-iceberg-lettuce-with-blue-cheese-dressing,2016-06-28 23:55:00,2010-04-07T00:00:00+0000,This recipe is by Mark Bittman and takes 5 minutes. Tell us what you think of it at The New York Times - Dining - Food.,
